0.007258	0.006048	0.004084	0.105094	0.087936	0.058993	0.976533	0.824550	0.545363	0.000000	0.000000	0.000000	0.000000	0.000000	0.696747	0.000000	0.000000	0.000000	0.041573
0.007796	0.006498	0.004385	0.110024	0.092100	0.061745	0.995369	0.841049	0.555659	0.000000	0.000000	0.000000	0.000000	0.000000	0.696956	0.000000	0.000000	0.000000	0.041746
0.008358	0.006969	0.004701	0.115047	0.096347	0.064549	1.013947	0.857357	0.565801	0.000000	0.000000	0.000000	0.000000	0.000000	0.697166	0.000000	0.000000	0.000000	0.041921
0.008946	0.007461	0.005031	0.120163	0.100674	0.067403	1.032268	0.873475	0.575790	0.000000	0.000000	0.000000	0.000000	0.000000	0.697376	0.000000	0.000000	0.000000	0.042096
0.009560	0.007976	0.005375	0.125369	0.105081	0.070307	1.050333	0.889402	0.585625	0.000000	0.000000	0.000000	0.000000	0.000000	0.697587	0.000000	0.000000	0.000000	0.042272
0.010200	0.008512	0.005734	0.130665	0.109567	0.073259	1.068143	0.905141	0.595308	0.000000	0.000000	0.000000	0.000000	0.000000	0.697800	0.000000	0.000000	0.000000	0.042450
0.010867	0.009071	0.006108	0.136050	0.114132	0.076260	1.085699	0.920692	0.604839	0.000000	0.000000	0.000000	0.000000	0.000000	0.698013	0.000000	0.000000	0.000000	0.042628
0.011561	0.009654	0.006497	0.141522	0.118774	0.079307	1.103002	0.936054	0.614219	0.000000	0.000000	0.000000	0.000000	0.000000	0.698227	0.000000	0.000000	0.000000	0.042808
0.012282	0.010259	0.006901	0.147080	0.123492	0.082401	1.120052	0.951230	0.623448	0.000000	0.000000	0.000000	0.000000	0.000000	0.698442	0.000000	0.000000	0.000000	0.042989
0.013032	0.010889	0.007321	0.152722	0.128286	0.085541	1.136852	0.966220	0.632527	0.000000	0.000000	0.000000	0.000000	0.000000	0.698658	0.000000	0.000000	0.000000	0.043170
0.013809	0.011542	0.007757	0.158448	0.133154	0.088727	1.153401	0.981024	0.641457	0.000000	0.000000	0.000000	0.000000	0.000000	0.698874	0.000000	0.000000	0.000000	0.043353
0.014616	0.012220	0.008208	0.164256	0.138096	0.091956	1.169701	0.995643	0.650239	0.000000	0.000000	0.000000	0.000000	0.000000	0.699092	0.000000	0.000000	0.000000	0.043537
0.015452	0.012923	0.008676	0.170144	0.143110	0.095229	1.185753	1.010079	0.658872	0.000000	0.000000	0.000000	0.000000	0.000000	0.699311	0.000000	0.000000	0.000000	0.043722
0.016318	0.013652	0.009161	0.176113	0.148196	0.098544	1.201558	1.024330	0.667357	0.000000	0.000000	0.000000	0.000000	0.000000	0.699530	0.000000	0.000000	0.000000	0.043908
0.017213	0.014405	0.009662	0.182160	0.153353	0.101902	1.217116	1.038399	0.675696	0.000000	0.000000	0.000000	0.000000	0.000000	0.699751	0.000000	0.000000	0.000000	0.044096
0.018140	0.015185	0.010180	0.188284	0.158580	0.105301	1.232430	1.052286	0.683889	0.000000	0.000000	0.000000	0.000000	0.000000	0.699972	0.000000	0.000000	0.000000	0.044284
0.019096	0.015991	0.010715	0.194484	0.163876	0.108741	1.247499	1.065991	0.691936	0.000000	0.000000	0.000000	0.000000	0.000000	0.700195	0.000000	0.000000	0.000000	0.044473
0.020084	0.016824	0.011267	0.200758	0.169240	0.112220	1.262325	1.079515	0.699837	0.000000	0.000000	0.000000	0.000000	0.000000	0.700418	0.000000	0.000000	0.000000	0.044664
0.021104	0.017684	0.011837	0.207106	0.174671	0.115739	1.276909	1.092860	0.707595	0.000000	0.000000	0.000000	0.000000	0.000000	0.700642	0.000000	0.000000	0.000000	0.044856
0.022156	0.018571	0.012425	0.213527	0.180168	0.119296	1.291252	1.106025	0.715208	0.000000	0.000000	0.000000	0.000000	0.000000	0.700867	0.000000	0.000000	0.000000	0.045049
0.023239	0.019486	0.013030	0.220018	0.185731	0.122891	1.305354	1.119012	0.722678	0.000000	0.000000	0.000000	0.000000	0.000000	0.701094	0.000000	0.000000	0.000000	0.045243
0.024356	0.020428	0.013654	0.226580	0.191358	0.126522	1.319218	1.131820	0.730006	0.000000	0.000000	0.000000	0.000000	0.000000	0.701321	0.000000	0.000000	0.000000	0.045438
0.025505	0.021399	0.014295	0.233210	0.197049	0.130190	1.332843	1.144452	0.737192	0.000000	0.000000	0.000000	0.000000	0.000000	0.701549	0.000000	0.000000	0.000000	0.045634
0.026688	0.022399	0.014956	0.239908	0.202802	0.133894	1.346231	1.156906	0.744236	0.000000	0.000000	0.000000	0.000000	0.000000	0.701778	0.000000	0.000000	0.000000	0.045832
0.027905	0.023427	0.015634	0.246672	0.208617	0.137633	1.359382	1.169185	0.751140	0.000000	0.000000	0.000000	0.000000	0.000000	0.702008	0.000000	0.000000	0.000000	0.046031
0.029155	0.024485	0.016332	0.253501	0.214494	0.141405	1.372299	1.181289	0.757903	0.000000	0.000000	0.000000	0.000000	0.000000	0.702239	0.000000	0.000000	0.000000	0.046231
0.030440	0.025572	0.017048	0.260395	0.220430	0.145211	1.384981	1.193218	0.764527	0.000000	0.000000	0.000000	0.000000	0.000000	0.702472	0.000000	0.000000	0.000000	0.046432
0.031759	0.026690	0.017784	0.267351	0.226426	0.149050	1.397430	1.204973	0.771012	0.000000	0.000000	0.000000	0.000000	0.000000	0.702705	0.000000	0.000000	0.000000	0.046635
0.033113	0.027837	0.018539	0.274369	0.232479	0.152921	1.409647	1.216555	0.777359	0.000000	0.000000	0.000000	0.000000	0.000000	0.702939	0.000000	0.000000	0.000000	0.046838
0.034503	0.029014	0.019313	0.281447	0.238591	0.156824	1.421633	1.227965	0.783568	0.000000	0.000000	0.000000	0.000000	0.000000	0.703174	0.000000	0.000000	0.000000	0.047043
0.035928	0.030223	0.020107	0.288585	0.244759	0.160757	1.433388	1.239203	0.789639	0.000000	0.000000	0.000000	0.000000	0.000000	0.703410	0.000000	0.000000	0.000000	0.047250
0.037389	0.031462	0.020921	0.295781	0.250983	0.164720	1.444915	1.250269	0.795575	0.000000	0.000000	0.000000	0.000000	0.000000	0.703648	0.000000	0.000000	0.000000	0.047457
0.038886	0.032733	0.021755	0.303033	0.257261	0.168712	1.456213	1.261166	0.801374	0.000000	0.000000	0.000000	0.000000	0.000000	0.703886	0.000000	0.000000	0.000000	0.047666
0.040419	0.034035	0.022608	0.310342	0.263594	0.172733	1.467283	1.271893	0.807039	0.000000	0.000000	0.000000	0.000000	0.000000	0.704125	0.000000	0.000000	0.000000	0.047876
0.041989	0.035369	0.023482	0.317706	0.269980	0.176782	1.478128	1.282450	0.812568	0.000000	0.000000	0.000000	0.000000	0.000000	0.704366	0.000000	0.000000	0.000000	0.048087
0.043596	0.036735	0.024376	0.325123	0.276418	0.180859	1.488747	1.292840	0.817964	0.000000	0.000000	0.000000	0.000000	0.000000	0.704607	0.000000	0.000000	0.000000	0.048300
0.045241	0.038133	0.025291	0.332593	0.282908	0.184962	1.499142	1.303062	0.823226	0.000000	0.000000	0.000000	0.000000	0.000000	0.704850	0.000000	0.000000	0.000000	0.048514
0.046922	0.039564	0.026226	0.340114	0.289448	0.189091	1.509314	1.313117	0.828356	0.000000	0.000000	0.000000	0.000000	0.000000	0.705094	0.000000	0.000000	0.000000	0.048729
0.048642	0.041028	0.027181	0.347686	0.296039	0.193245	1.519263	1.323005	0.833353	0.000000	0.000000	0.000000	0.000000	0.000000	0.705338	0.000000	0.000000	0.000000	0.048946
0.050399	0.042524	0.028158	0.355306	0.302678	0.197424	1.528991	1.332728	0.838218	0.000000	0.000000	0.000000	0.000000	0.000000	0.705584	0.000000	0.000000	0.000000	0.049164
0.052195	0.044054	0.029156	0.362975	0.309366	0.201627	1.538499	1.342287	0.842953	0.000000	0.000000	0.000000	0.000000	0.000000	0.705831	0.000000	0.000000	0.000000	0.049383
0.054029	0.045618	0.030174	0.370691	0.316101	0.205853	1.547788	1.351681	0.847558	0.000000	0.000000	0.000000	0.000000	0.000000	0.706079	0.000000	0.000000	0.000000	0.049604
0.055902	0.047216	0.031214	0.378453	0.322882	0.210102	1.556858	1.360911	0.852032	0.000000	0.000000	0.000000	0.000000	0.000000	0.706328	0.000000	0.000000	0.000000	0.049826
0.057814	0.048847	0.032276	0.386259	0.329710	0.214374	1.565711	1.369979	0.856378	0.000000	0.000000	0.000000	0.000000	0.000000	0.706578	0.000000	0.000000	0.000000	0.050050
0.059765	0.050513	0.033358	0.394110	0.336582	0.218666	1.574348	1.378885	0.860595	0.000000	0.000000	0.000000	0.000000	0.000000	0.706830	0.000000	0.000000	0.000000	0.050275
0.061755	0.052213	0.034462	0.402002	0.343498	0.222979	1.582769	1.387629	0.864684	0.000000	0.000000	0.000000	0.000000	0.000000	0.707082	0.000000	0.000000	0.000000	0.050501
0.063785	0.053948	0.035588	0.409937	0.350458	0.227313	1.590977	1.396212	0.868646	0.000000	0.000000	0.000000	0.000000	0.000000	0.707336	0.000000	0.000000	0.000000	0.050729
0.065854	0.055718	0.036735	0.417912	0.357460	0.231666	1.598970	1.404636	0.872481	0.000000	0.000000	0.000000	0.000000	0.000000	0.707591	0.000000	0.000000	0.000000	0.050958
0.067964	0.057522	0.037905	0.425926	0.364504	0.236037	1.606752	1.412900	0.876190	0.000000	0.000000	0.000000	0.000000	0.000000	0.707847	0.000000	0.000000	0.000000	0.051188
0.070114	0.059363	0.039096	0.433979	0.371589	0.240427	1.614322	1.421006	0.879774	0.000000	0.000000	0.000000	0.000000	0.000000	0.708104	0.000000	0.000000	0.000000	0.051420
0.072304	0.061238	0.040309	0.442069	0.378714	0.244835	1.621682	1.428953	0.883233	0.000000	0.000000	0.000000	0.000000	0.000000	0.708362	0.000000	0.000000	0.000000	0.051654
0.074534	0.063150	0.041544	0.450195	0.385878	0.249259	1.628833	1.436743	0.886567	0.000000	0.000000	0.000000	0.000000	0.000000	0.708622	0.000000	0.000000	0.000000	0.051889
0.076806	0.065097	0.042802	0.458357	0.393081	0.253700	1.635775	1.444377	0.889778	0.000000	0.000000	0.000000	0.000000	0.000000	0.708882	0.000000	0.000000	0.000000	0.052125
0.079118	0.067081	0.044081	0.466553	0.400322	0.258157	1.642510	1.451855	0.892866	0.000000	0.000000	0.000000	0.000000	0.000000	0.709144	0.000000	0.000000	0.000000	0.052364
0.081471	0.069101	0.045383	0.474782	0.407599	0.262629	1.649038	1.459177	0.895832	0.000000	0.000000	0.000000	0.000000	0.000000	0.709407	0.000000	0.000000	0.000000	0.052603
0.083866	0.071157	0.046707	0.483043	0.414913	0.267115	1.655362	1.466346	0.898676	0.000000	0.000000	0.000000	0.000000	0.000000	0.709671	0.000000	0.000000	0.000000	0.052844
0.086302	0.073250	0.048054	0.491335	0.422263	0.271615	1.661480	1.473360	0.901399	0.000000	0.000000	0.000000	0.000000	0.000000	0.709937	0.000000	0.000000	0.000000	0.053087
0.088779	0.075380	0.049424	0.499657	0.429647	0.276129	1.667396	1.480221	0.904001	0.000000	0.000000	0.000000	0.000000	0.000000	0.710203	0.000000	0.000000	0.000000	0.053331
0.091298	0.077546	0.050816	0.508009	0.437064	0.280655	1.673109	1.486929	0.906483	0.000000	0.000000	0.000000	0.000000	0.000000	0.710471	0.000000	0.000000	0.000000	0.053577
0.093859	0.079750	0.052230	0.516388	0.444516	0.285193	1.678621	1.493486	0.908846	0.000000	0.000000	0.000000	0.000000	0.000000	0.710740	0.000000	0.000000	0.000000	0.053824
0.096462	0.081991	0.053668	0.524795	0.451999	0.289743	1.683932	1.499892	0.911090	0.000000	0.000000	0.000000	0.000000	0.000000	0.711011	0.000000	0.000000	0.000000	0.054073
0.099107	0.084270	0.055128	0.533227	0.459514	0.294304	1.689045	1.506148	0.913217	0.000000	0.000000	0.000000	0.000000	0.000000	0.711282	0.000000	0.000000	0.000000	0.054323
0.101795	0.086587	0.056611	0.541685	0.467060	0.298875	1.693958	1.512253	0.915225	0.000000	0.000000	0.000000	0.000000	0.000000	0.711555	0.000000	0.000000	0.000000	0.054576
0.104524	0.088941	0.058116	0.550166	0.474637	0.303456	1.698675	1.518210	0.917117	0.000000	0.000000	0.000000	0.000000	0.000000	0.711829	0.000000	0.000000	0.000000	0.054829
0.107296	0.091333	0.059645	0.558671	0.482242	0.308046	1.703195	1.524018	0.918893	0.000000	0.000000	0.000000	0.000000	0.000000	0.712105	0.000000	0.000000	0.000000	0.055085
0.110111	0.093763	0.061197	0.567198	0.489876	0.312645	1.707519	1.529679	0.920553	0.000000	0.000000	0.000000	0.000000	0.000000	0.712381	0.000000	0.000000	0.000000	0.055342
0.112968	0.096232	0.062772	0.575746	0.497539	0.317252	1.711649	1.535193	0.922098	0.000000	0.000000	0.000000	0.000000	0.000000	0.712659	0.000000	0.000000	0.000000	0.055601
0.115869	0.098739	0.064369	0.584314	0.505228	0.321866	1.715586	1.540561	0.923528	0.000000	0.000000	0.000000	0.000000	0.000000	0.712939	0.000000	0.000000	0.000000	0.055861
0.118812	0.101284	0.065990	0.592902	0.512944	0.326487	1.719331	1.545783	0.924845	0.000000	0.000000	0.000000	0.000000	0.000000	0.713219	0.000000	0.000000	0.000000	0.056123
0.121798	0.103868	0.067634	0.601507	0.520686	0.331114	1.722884	1.550860	0.926049	0.000000	0.000000	0.000000	0.000000	0.000000	0.713501	0.000000	0.000000	0.000000	0.056387
0.124827	0.106491	0.069301	0.610130	0.528452	0.335747	1.726246	1.555793	0.927140	0.000000	0.000000	0.000000	0.000000	0.000000	0.713785	0.000000	0.000000	0.000000	0.056652
0.127899	0.109153	0.070992	0.618769	0.536243	0.340385	1.729419	1.560582	0.928119	0.000000	0.000000	0.000000	0.000000	0.000000	0.714069	0.000000	0.000000	0.000000	0.056920
0.131014	0.111854	0.072705	0.627424	0.544058	0.345028	1.732404	1.565229	0.928986	0.000000	0.000000	0.000000	0.000000	0.000000	0.714355	0.000000	0.000000	0.000000	0.057189
0.134173	0.114593	0.074442	0.636093	0.551895	0.349675	1.735201	1.569734	0.929743	0.000000	0.000000	0.000000	0.000000	0.000000	0.714642	0.000000	0.000000	0.000000	0.057460
0.137375	0.117373	0.076202	0.644776	0.559755	0.354325	1.737812	1.574097	0.930390	0.000000	0.000000	0.000000	0.000000	0.000000	0.714931	0.000000	0.000000	0.000000	0.057732
0.140621	0.120191	0.077985	0.653471	0.567636	0.358979	1.740238	1.578320	0.930928	0.000000	0.000000	0.000000	0.000000	0.000000	0.715221	0.000000	0.000000	0.000000	0.058007
0.143910	0.123049	0.079792	0.662178	0.575538	0.363634	1.742479	1.582402	0.931356	0.000000	0.000000	0.000000	0.000000	0.000000	0.715513	0.000000	0.000000	0.000000	0.058283
0.147243	0.125946	0.081622	0.670895	0.583460	0.368292	1.744536	1.586345	0.931676	0.000000	0.000000	0.000000	0.000000	0.000000	0.715805	0.000000	0.000000	0.000000	0.058561
0.150619	0.128884	0.083475	0.679623	0.591401	0.372951	1.746412	1.590150	0.931889	0.000000	0.000000	0.000000	0.000000	0.000000	0.716100	0.000000	0.000000	0.000000	0.058841
0.154039	0.131861	0.085351	0.688359	0.599361	0.377611	1.748105	1.593816	0.931994	0.000000	0.000000	0.000000	0.000000	0.000000	0.716395	0.000000	0.000000	0.000000	0.059123
0.157503	0.134877	0.087251	0.697104	0.607339	0.382271	1.749619	1.597345	0.931993	0.000000	0.000000	0.000000	0.000000	0.000000	0.716692	0.000000	0.000000	0.000000	0.059406
0.161010	0.137934	0.089174	0.705855	0.615334	0.386930	1.750952	1.600738	0.931886	0.000000	0.000000	0.000000	0.000000	0.000000	0.716991	0.000000	0.000000	0.000000	0.059692
0.164561	0.141031	0.091120	0.714613	0.623346	0.391589	1.752108	1.603995	0.931674	0.000000	0.000000	0.000000	0.000000	0.000000	0.717291	0.000000	0.000000	0.000000	0.059979
0.168156	0.144167	0.093090	0.723376	0.631374	0.396247	1.753086	1.607116	0.931358	0.000000	0.000000	0.000000	0.000000	0.000000	0.717592	0.000000	0.000000	0.000000	0.060269
0.171795	0.147344	0.095083	0.732143	0.639417	0.400903	1.753887	1.610103	0.930937	0.000000	0.000000	0.000000	0.000000	0.000000	0.717895	0.000000	0.000000	0.000000	0.060560
0.175478	0.150562	0.097099	0.740914	0.647475	0.405556	1.754513	1.612956	0.930413	0.000000	0.000000	0.000000	0.000000	0.000000	0.718199	0.000000	0.000000	0.000000	0.060853
0.179204	0.153819	0.099138	0.749688	0.655547	0.410207	1.754965	1.615676	0.929786	0.000000	0.000000	0.000000	0.000000	0.000000	0.718505	0.000000	0.000000	0.000000	0.061148
0.182975	0.157117	0.101201	0.758464	0.663632	0.414854	1.755243	1.618264	0.929057	0.000000	0.000000	0.000000	0.000000	0.000000	0.718812	0.000000	0.000000	0.000000	0.061446
0.186789	0.160456	0.103287	0.767240	0.671729	0.419497	1.755348	1.620720	0.928227	0.000000	0.000000	0.000000	0.000000	0.000000	0.719121	0.000000	0.000000	0.000000	0.061745
0.190647	0.163834	0.105396	0.776017	0.679839	0.424136	1.755282	1.623045	0.927295	0.000000	0.000000	0.000000	0.000000	0.000000	0.719431	0.000000	0.000000	0.000000	0.062046
0.194549	0.167254	0.107528	0.784793	0.687959	0.428770	1.755046	1.625239	0.926264	0.000000	0.000000	0.000000	0.000000	0.000000	0.719743	0.000000	0.000000	0.000000	0.062349
0.198495	0.170714	0.109684	0.793567	0.696091	0.433398	1.754640	1.627304	0.925132	0.000000	0.000000	0.000000	0.000000	0.000000	0.720056	0.000000	0.000000	0.000000	0.062655
0.202485	0.174215	0.111862	0.802339	0.704232	0.438021	1.754065	1.629239	0.923902	0.000000	0.000000	0.000000	0.000000	0.000000	0.720371	0.000000	0.000000	0.000000	0.062962
0.206518	0.177756	0.114064	0.811107	0.712383	0.442637	1.753323	1.631047	0.922573	0.000000	0.000000	0.000000	0.000000	0.000000	0.720687	0.000000	0.000000	0.000000	0.063272
0.210596	0.181339	0.116288	0.819872	0.720542	0.447247	1.752415	1.632726	0.921146	0.000000	0.000000	0.000000	0.000000	0.000000	0.721005	0.000000	0.000000	0.000000	0.063583
0.214717	0.184962	0.118536	0.828631	0.728710	0.451849	1.751341	1.634279	0.919622	0.000000	0.000000	0.000000	0.000000	0.000000	0.721324	0.000000	0.000000	0.000000	0.063897
0.218882	0.188626	0.120807	0.837385	0.736885	0.456443	1.750102	1.635706	0.918001	0.000000	0.000000	0.000000	0.000000	0.000000	0.721646	0.000000	0.000000	0.000000	0.064213
0.223091	0.192331	0.123101	0.846132	0.745067	0.461028	1.748700	1.637007	0.916284	0.000000	0.000000	0.000000	0.000000	0.000000	0.721968	0.000000	0.000000	0.000000	0.064531
0.227343	0.196076	0.125417	0.854872	0.753255	0.465605	1.747135	1.638183	0.914472	0.000000	0.000000	0.000000	0.000000	0.000000	0.722292	0.000000	0.000000	0.000000	0.064851
0.231640	0.199863	0.127757	0.863603	0.761448	0.470173	1.745409	1.639235	0.912565	0.000000	0.000000	0.000000	0.000000	0.000000	0.722618	0.000000	0.000000	0.000000	0.065173
0.235979	0.203691	0.130119	0.872326	0.769647	0.474731	1.743523	1.640163	0.910564	0.000000	0.000000	0.000000	0.000000	0.000000	0.722946	0.000000	0.000000	0.000000	0.065498
0.240363	0.207560	0.132504	0.881038	0.777850	0.479279	1.741476	1.640969	0.908470	0.000000	0.000000	0.000000	0.000000	0.000000	0.723275	0.000000	0.000000	0.000000	0.065825
0.244790	0.211469	0.134912	0.889740	0.786056	0.483815	1.739272	1.641653	0.906282	0.000000	0.000000	0.000000	0.000000	0.000000	0.723606	0.000000	0.000000	0.000000	0.066154
0.249260	0.215420	0.137342	0.898431	0.794266	0.488341	1.736909	1.642215	0.904002	0.000000	0.000000	0.000000	0.000000	0.000000	0.723938	0.000000	0.000000	0.000000	0.066485
0.253774	0.219412	0.139795	0.907109	0.802478	0.492855	1.734390	1.642656	0.901630	0.000000	0.000000	0.000000	0.000000	0.000000	0.724272	0.000000	0.000000	0.000000	0.066819
0.258331	0.223445	0.142271	0.915774	0.810693	0.497357	1.731716	1.642978	0.899167	0.000000	0.000000	0.000000	0.000000	0.000000	0.724608	0.000000	0.000000	0.000000	0.067155
0.262932	0.227519	0.144769	0.924426	0.818908	0.501847	1.728887	1.643180	0.896614	0.000000	0.000000	0.000000	0.000000	0.000000	0.724945	0.000000	0.000000	0.000000	0.067494
